config_name,cpu_label,gpu_label,emc_label,mode,view_label,view_keys,num_views,denoising_steps,text_length_target,text_label,image_h,image_w,image_label,actual_text_chars,actual_text_words,duration_s_mean,duration_s_std,gpu_power_mean_w_mean,gpu_power_mean_w_std,cpu_soc_mss_power_mean_w_mean,cpu_soc_mss_power_mean_w_std,vin_power_mean_w_mean,vin_power_mean_w_std,gpu_energy_j_mean,gpu_energy_j_std,cpu_soc_mss_energy_j_mean,cpu_soc_mss_energy_j_std,vin_energy_j_mean,vin_energy_j_std,telemetry_samples_mean,telemetry_samples_std,data_processing_median_ms_mean,data_processing_median_ms_std,data_processing_mean_ms_mean,data_processing_mean_ms_std,data_processing_std_ms_mean,data_processing_std_ms_std,data_processing_min_ms_mean,data_processing_min_ms_std,data_processing_max_ms_mean,data_processing_max_ms_std,backbone_median_ms_mean,backbone_median_ms_std,backbone_mean_ms_mean,backbone_mean_ms_std,backbone_std_ms_mean,backbone_std_ms_std,backbone_min_ms_mean,backbone_min_ms_std,backbone_max_ms_mean,backbone_max_ms_std,action_head_median_ms_mean,action_head_median_ms_std,action_head_mean_ms_mean,action_head_mean_ms_std,action_head_std_ms_mean,action_head_std_ms_std,action_head_min_ms_mean,action_head_min_ms_std,action_head_max_ms_mean,action_head_max_ms_std,e2e_median_ms_mean,e2e_median_ms_std,e2e_mean_ms_mean,e2e_mean_ms_std,e2e_std_ms_mean,e2e_std_ms_std,e2e_min_ms_mean,e2e_min_ms_std,e2e_max_ms_mean,e2e_max_ms_std
cpu_2.052GHz_gpu_900MHz_emc_3.2GHz,2.052GHz,900MHz,3.200GHz,tensorrt,image_only,image,1,2,64,64_words,-1,-1,orig,357,64,2.953356210666667,0.023401947462342976,21.30869220555922,0.06710520247796452,13.011578535521522,0.04892886710791947,11.813374855914143,0.04109509276658146,62.8656896469812,0.3704651675289857,38.42155101562047,0.19387182217018564,34.86998153791421,0.19867017332096143,756.0,6.082762530298219,5.68142250025024,1.1101748701845169,5.774862383744524,0.7049222923482481,0.734388205428172,0.2873046913887851,4.4334280003871145,0.3422817346427752,7.04793799862576,0.8479526938014594,52.734294832286345,0.1519730322105877,52.683915266485805,0.13166585216241686,0.6481058854289469,0.1830839255250208,51.44544499732243,0.18624264513175104,53.82917800064509,0.4073584326478733,34.96779766646796,0.07912756099971353,34.988263516303654,0.06855612686626107,0.22669292482074,0.0538165191122401,34.63499699864769,0.03250712239775842,35.4761303315172,0.31782868057423663,93.26994649745757,0.7917668388586191,93.44704116653399,0.7849371376786944,1.023141895555084,0.08394472703886882,91.74420666628673,0.8627984956036399,95.78686932945857,1.167644242341746
cpu_2.052GHz_gpu_900MHz_emc_3.2GHz,2.052GHz,900MHz,3.200GHz,tensorrt,image_only,image,1,4,64,64_words,-1,-1,orig,357,64,3.990656672,0.008634257308756768,22.352992051418095,0.01867253198903288,13.570995768241959,0.02482625989757223,12.459668817928025,0.007383729759140426,89.1038586994377,0.18165953849498429,54.14375482643994,0.21118009859746856,49.68928132709821,0.11891556680378937,1037.6666666666667,2.5166114784235796,6.219668167129082,0.025104713811336804,6.026736416242784,0.42724406203169984,0.43323587894655086,0.4810103565722031,5.458131665363908,1.0378950805181268,6.695992667422009,0.11314246184871098,52.74402649956755,0.2763088351451031,52.79044121683304,0.16903534953578556,0.8999300011362404,0.09324512406336882,51.340599330918245,0.1414586426058068,54.51765233253051,0.24160174925591682,68.95438783370385,0.06492529400886445,68.96110026694562,0.02728547166618699,0.36263522788207375,0.046412490726247105,68.39776500176716,0.05058750440442529,69.98328666910918,0.13440020731493976,127.683786500711,0.3909984271367502,127.77827790002145,0.39275666732743497,1.1175477551691209,0.24819551017391664,125.84760900062975,0.6457965229925103,130.23815800018687,0.6273420727044492
cpu_2.052GHz_gpu_900MHz_emc_3.2GHz,2.052GHz,900MHz,3.200GHz,tensorrt,image_only,image,1,8,64,64_words,-1,-1,orig,357,64,5.691097795666667,0.2097665466145081,24.246782090756298,0.6498661404229117,14.51710167758432,0.24958493158012865,13.225914524260235,0.1297211942866469,137.80887362430465,1.3255195208276254,82.57113096021692,1.6160026115487895,75.22285405969784,2.027378812554222,1502.3333333333333,56.438757368791634,6.213680168002611,0.009130543730041863,5.940492333441701,0.04352975174515794,0.7097063418201595,0.13529306501009714,4.333253666118253,0.0872003618099298,6.9088260012601195,0.5190614902752198,48.56440799873477,3.197608193465097,48.256474449469046,2.508586041035987,1.4889310422648805,1.3337879072600434,45.786956667143386,0.3420247571839215,50.53497899886376,3.891112195213227,129.6932931666864,6.111344507462755,128.65959831724467,4.285998410854832,1.9464382288643802,2.648846834716568,125.7074773311615,0.28575711442910673,130.83528933445146,6.366457536148648,184.53809150014422,9.620265170319152,182.85656510015542,6.769900363929257,3.4334370334496636,4.367039654323414,177.04657866609827,0.45022760834757547,186.743615338249,10.974911718680346
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,both_views,"image,wrist_image",2,1,64,64_words,-1,-1,orig,357,64,2.5249523863333336,0.01601731559035221,26.36571909105092,0.4090773176993166,13.777805770877,0.10972208701778051,11.592833177455347,0.30556576504592636,66.3117383464632,0.746315831221608,34.765302626734496,0.07404328066642507,29.215057320093916,0.5985889212478123,626.6666666666666,1.1547005383792432,10.82601916641579,1.0589947699963889,10.73856518305547,1.0539476438898965,1.140850194689645,0.7965231897098216,8.762527667083,2.280946591096846,12.110472001950257,0.5601112050478821,49.481537665997166,0.2296234512910412,49.66238694978529,0.09897943859682581,0.5453283641305874,0.4758615630550395,49.24746933587206,0.20120152554843365,51.52555833289322,1.90288055816413,14.642048000193123,0.025273289761423953,14.667263499723049,0.01153183921344871,0.09861887351636722,0.020313696964195806,14.495270334009547,0.018547981923671027,14.878692668086538,0.009516363721906113,75.1758990008966,0.6593735699993813,75.0682156325638,0.956285762141898,1.30869479636611,0.8120763272486452,72.73718732903944,2.4028572638415273,77.53776466900793,2.00067429481333
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,both_views,"image,wrist_image",2,2,64,64_words,-1,-1,orig,357,64,2.964098741666666,0.018982727457178897,26.53130523515136,0.17322217409702773,13.952826443033784,0.05449353014070446,11.993406406331275,0.024908558403537524,78.39552184827917,0.32135024411495583,41.33527933526955,0.23533739614636032,35.49692861453818,0.1486061058670754,747.0,3.0,11.415070000415048,0.10480867478934668,10.481102949900864,0.5852940712779636,1.5969590750039053,0.3161650216457001,7.643875668388016,0.012441669585197664,11.851627998112235,0.04438157824897715,50.79968749972371,0.09639625285983851,50.779661716539216,0.12337627857914907,0.6013501498417929,0.44204308191455016,50.027567665286675,0.7271463670002941,52.06808999840481,0.4580053717692005,28.77567299947259,0.048033825858172195,28.7786867502291,0.025630081537347558,0.10105559729750413,0.016557252686040837,28.60380199854262,0.02106678195486048,28.949077665553585,0.060166615613315017,90.80231333549212,0.1026915956746891,90.03945141666918,0.5247399473623131,1.8216867771864387,0.12747031029756847,86.58136933324083,0.6261718058985831,92.27965833269991,0.5046813199264839
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,both_views,"image,wrist_image",2,4,64,64_words,-1,-1,orig,357,64,3.788675936,0.03467463721276719,27.38066680470689,0.184791031190114,14.47992690078412,0.07612322074533695,12.931000286086345,0.08585406133814942,103.47586153724585,0.6082003961231026,54.83793809162349,0.3001859521441743,48.928396370552576,0.16568341758805302,967.3333333333334,6.027713773341723,10.813250999490265,1.0192678668031658,10.638958433264634,0.9565865551317531,1.1320051423214073,0.8603283155118491,8.734029669237012,2.196503392867654,11.776570999548616,0.2295043109211613,50.29570866827271,0.788178576227116,50.41928415024207,0.704248272027612,0.5842527297148756,0.21921279441629596,49.90671033253117,0.7148852265072868,52.350289001575824,0.6265610992963125,56.779532665435305,0.06560366136614568,56.78680901655753,0.05973555552103923,0.11740266226730277,0.014917596900687842,56.60588400254104,0.03508084098256494,57.10305899750286,0.108276497751393,117.89867066787944,0.9498915268259973,117.84505160006422,1.0541565479001822,1.3632104021029896,0.5726483011134452,115.55296933511272,2.3022664377911286,120.29199700433917,0.6244546437350743
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,both_views,"image,wrist_image",2,8,64,64_words,-1,-1,orig,357,64,5.458122913333334,0.05184139918247567,28.144150949702446,0.24128915891005187,15.189245006990623,0.024789192149369595,13.931860363452936,0.08675528183671229,153.3133557687713,0.13906858716360115,82.86686530484697,0.6849520919481618,75.96473319572667,0.2625336882512864,1428.0,11.269427669584644,9.128847666337,0.74054821558783,9.462900083963177,0.17773836563839523,1.7855901781479178,0.04301599490601397,7.378905332492043,0.05309762097516234,11.642340667701015,0.19546787957486633,49.45828250007859,0.10201419036301736,49.6849678333092,0.18396101917976357,0.7625153847132352,0.15567098019077175,48.78172333458982,0.07950366081118786,51.82685400116801,0.6543789108820968,112.83029433495055,0.03685749555677482,112.831544700263,0.013062937651941805,0.13047365478683878,0.007266530076835438,112.59672833208849,0.025958381960755905,113.09548799908953,0.03374219886481393,171.51214983338528,0.6802427407287142,171.97941261753536,0.2081123407610507,2.141491987658793,0.2021772654734085,169.22232566867024,0.34003744557513904,176.18830333716082,0.7998218484773253
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,image_only,image,1,1,64,64_words,-1,-1,orig,357,64,2.0631486046666665,0.0759049530116769,22.163792448949806,1.7136968224432154,13.346160490259535,0.7284619076568084,11.736217225395011,0.49311415169507755,45.58542887115173,1.9467683696854838,27.49592133809455,0.5536731082238178,24.174651000281433,0.16217282423304538,523.0,18.35755975068582,6.17992933136217,0.03011645452394726,5.784526199568063,0.39998913359546884,0.6371039886586085,0.4925938934315656,4.828295003486953,1.0553611198564254,6.514013667280476,0.15599241764544822,42.536930000399785,0.027235319279850373,42.76307486652513,0.16905322692813476,0.827510514058703,0.6762837648861614,42.2684879983232,0.0673330770752579,45.99790799935969,3.3840255565793047,14.576167167736761,0.02844414226076054,14.611695649970594,0.0675986388543013,0.1786107380800678,0.16138600124998811,14.45438633284842,0.01208656933594978,15.240350335564775,0.8477720370739276,63.17847666408246,0.15059172135256702,63.159296716063785,0.6262394652430425,1.283344772707572,0.6103017621080858,61.8350496685404,1.1189266562055744,67.11234466880948,4.606943966862583
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,image_only,image,1,2,64,64_words,-1,-1,orig,357,64,2.5010629323333333,0.030319359214024826,23.864510785578474,0.1604652480891435,14.039510645386878,0.031571699791375404,12.565419132838398,0.02982773152206722,59.58480855198068,0.3879915606474443,35.10210243637706,0.4102655712702929,31.397744926721042,0.31865419013777563,637.6666666666666,8.386497083606091,5.988314666562171,0.6369703602019057,5.836907816895594,0.5082907486700041,0.7589321019579773,0.14016798388348412,4.437379332860776,0.1666553915200453,6.735495332880721,0.5578960440216479,43.771167999996884,0.6946420370845287,43.94350073307578,0.8401301553788403,0.6228425862751926,0.41726194365565744,43.31734100317893,0.7984918494552915,45.95168133285673,2.528694884868395,28.505648998058557,0.09442659005754589,28.548016983525788,0.101479062875065,0.15493797361159198,0.04233461949680919,28.327372334994532,0.040263948332833976,28.894905335619114,0.18059257836208506,78.39532683162058,1.0169186650025912,78.32842553349717,1.2153370766911624,0.9971301592109008,0.32506608768924106,76.63397266636214,1.0223617442728066,80.88005200503783,2.7263733160607173
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,image_only,image,1,4,64,64_words,-1,-1,orig,357,64,3.385728236,0.05701843749854379,24.93381778177104,0.42193381005984315,14.486017254555184,0.14789348591967855,13.336522924227879,0.12090058954448683,84.31276456759376,0.38808783554829673,49.028618602912644,0.32216585993981095,45.121526390325585,0.3848118060727065,875.6666666666666,17.214335111567138,5.520141330634942,0.8584955313040993,5.633554566278083,0.635308464045004,0.6672231903897591,0.3126741841902187,4.63489799828191,0.3302075759364161,6.564449329744093,0.11397858874316043,44.176714332328025,0.1294815204283419,44.23196706641951,0.058788048226677665,0.30418172955787287,0.056216106966595396,43.74186400188288,0.2560640775808844,44.99852066510357,0.13952725165522786,56.25092500000998,0.04295253203870276,56.27649786620168,0.03404909088557467,0.13057728840090985,0.016423445042377794,56.09473799995612,0.040088788124421376,56.56029633246362,0.06352853104471075,105.93901249740156,0.7563862494986907,106.14201949889927,0.554215127650428,0.7580427715949316,0.19886816167623075,105.03787533283078,0.5832846167205025,107.61015066479256,0.5356115944117348
cpu_2.052GHz_gpu_900MHz_emc_4.266GHz,2.052GHz,900MHz,4.266GHz,tensorrt,image_only,image,1,8,64,64_words,-1,-1,orig,357,64,5.0083681816666665,0.0011275120576148484,26.56680315296967,0.06239375952678699,15.286038681335617,0.027283427879774624,14.296567637448979,0.06248746602334177,132.95831317339227,0.346959925416608,76.54382354333684,0.1468095684622179,71.57163317266267,0.3350012477679229,1317.3333333333333,4.163331998932297,6.057204667740734,0.46604797668193565,5.736644600256113,0.2819591372812758,0.8562074977246326,0.0924069991600863,4.4316610001260415,0.041263559219238265,6.675922333670314,0.3025410505096531,44.089765334016796,0.16800452845284414,44.203113583353115,0.07162231081523489,0.5574896535938246,0.18738921479658027,43.56093533230402,0.08363696948715071,45.89862000041952,1.1618737617335664,111.8846659992414,0.06066867410074252,111.90105871622411,0.05652938309416433,0.1431676425791795,0.0068361478634590455,111.66797033365583,0.07997114040243355,112.23682833466835,0.11634308726338173,161.8646078313759,0.2924543724948477,161.84081689983336,0.15865021827567208,1.0708072804851494,0.30338211159668493,160.10675733317234,0.1983588725823293,164.47576766707547,1.4077500247869708
cpu_2.052GHz_gpu_900MHz_emc_665.6MHz,2.052GHz,900MHz,666MHz,tensorrt,both_views,"image,wrist_image",2,1,64,64_words,-1,-1,orig,357,64,7.018446049333334,0.0728632158583471,14.588347316631113,0.05114147455147259,9.978284114465277,0.050025659834475135,8.809943331977605,0.006576588866170848,102.22126480583024,0.6888941986369622,70.04625334327123,0.5999949040329752,61.79866269454746,0.6594603074689452,1757.0,19.157244060668017,10.188536831265083,2.2290302530339097,9.936429000057009,0.9813114225242686,1.7217350738065358,0.023240221065274617,7.516915999682776,0.256410752185607,12.103413331108944,0.4582075504548795,144.51405066817338,1.6316252245970455,144.81049070042596,0.8153605889604367,3.182827246031232,0.3931019269367945,139.59941800082257,0.9878710071175654,152.25493733062953,3.62309286644772,66.12697399881047,0.013278843357409581,66.1950093160461,0.09312381500148484,0.6585864171501382,0.04816378976967007,65.4843386655557,0.2411245529539777,68.40913966395117,0.07594232626162793,221.18899533355338,1.4826889356611457,220.9419290165291,1.8628346658883626,4.072744188887531,0.29036536174403704,214.70788500543372,2.770610074327061,231.19477666477906,5.394140358235552
