source_summary_csv,source_case,repeat_id,config_name,cpu_label,gpu_label,emc_label,actual_cpu_hz,actual_cpu_hz_min,actual_cpu_hz_max,actual_cpu_min_hz,actual_cpu_max_hz,cpu_lock_ok,actual_gpu_hz,actual_gpu_hz_min,actual_gpu_hz_max,gpu_lock_ok,actual_emc_hz,emc_lock_ok,post_actual_cpu_hz,post_actual_cpu_hz_min,post_actual_cpu_hz_max,post_actual_cpu_min_hz,post_actual_cpu_max_hz,post_cpu_lock_ok,post_actual_gpu_hz,post_actual_gpu_hz_min,post_actual_gpu_hz_max,post_gpu_lock_ok,post_actual_emc_hz,post_emc_lock_ok,mode,view_label,view_keys,num_views,denoising_steps,text_length_target,text_label,image_h,image_w,image_label,actual_text_chars,actual_text_words,input_ids_shape,attention_mask_shape,image_sizes_shape,input_token_count,attention_token_count,image_input_count,pixel_values_items,duration_s,fixed_period_enabled,fixed_period_body,fixed_period_ms,fixed_period_target_total_s,fixed_period_deadline_misses,fixed_period_deadline_miss_pct,fixed_period_elapsed_median_ms,fixed_period_elapsed_mean_ms,fixed_period_sleep_requested_mean_ms,fixed_period_sleep_actual_mean_ms,gpu_power_mean_w,cpu_soc_mss_power_mean_w,vin_power_mean_w,gpu_energy_j,cpu_soc_mss_energy_j,vin_energy_j,telemetry_samples,telemetry_timed_iterations,telemetry_includes_warmup,gpu_energy_j_per_timed_iteration,cpu_soc_mss_energy_j_per_timed_iteration,vin_energy_j_per_timed_iteration,data_processing_median_ms,data_processing_mean_ms,data_processing_std_ms,data_processing_min_ms,data_processing_max_ms,backbone_median_ms,backbone_mean_ms,backbone_std_ms,backbone_min_ms,backbone_max_ms,action_head_median_ms,action_head_mean_ms,action_head_std_ms,action_head_min_ms,action_head_max_ms,e2e_median_ms,e2e_mean_ms,e2e_std_ms,e2e_min_ms,e2e_max_ms
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_1.836GHz_gpu_1.206GHz_emc_4.266GHz,1.836GHz,1.206GHz,4.266GHz,1836000000,1836000000,1836000000,1836000000,1836000000,1,1206000000,1206000000,1206000000,1,4266000000,1,1836000000,1836000000,1836000000,1836000000,1836000000,1,1206000000,1206000000,1206000000,1,4266000000,1,tensorrt,wrist_only,wrist_image,1,1,8,8_words,-1,-1,orig,35,8,1x112,1x112,1x2,112,112,1,1,1.406121206,1,components,70.0,1.4,6,30.0,70.06496899999999,70.1690469,0.8716632000000051,0.91240585,20.54634325333333,12.05683072,55.78900266666667,28.891701342718637,16.955852017694163,77.90747769072108,375,20,0,1.4445850671359317,0.8477926008847081,3.895373884536054,7.4510175,7.209569599999999,0.8327763297610231,5.845796,8.280825,47.381395,47.457703900000006,0.3319845458854828,46.965613,48.206294,14.50179,14.5278286,0.1322952452049581,14.306833,14.780535,69.432356,69.25012805,1.0502177584973733,67.26648,70.854608
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.484GHz_gpu_1.107GHz_emc_665.6MHz,2.484GHz,1.107GHz,666MHz,2484000000,2484000000,2484000000,2484000000,2484000000,1,1107000000,1107000000,1107000000,1,665600000,1,2484000000,2484000000,2484000000,2484000000,2484000000,1,1107000000,1107000000,1107000000,1,665600000,1,tensorrt,wrist_only,wrist_image,1,1,256,256_words,-1,-1,orig,1509,256,1x360,1x360,1x2,360,360,1,1,4.391379655,1,components,70.0,1.4,20,100.0,214.062967,219.38032205,0.0,0.0,14.989261778886116,10.483576658354115,43.48124189526184,65.78976028107896,46.05017099395194,190.7403762959531,1203,20,0,3.289488014053948,2.3025085496975968,9.537018814797657,8.7955875,9.69058745,2.86879506976334,6.714542,18.042672,138.0800945,141.2840846,6.940985408550742,137.358771,160.610638,67.25603699999999,68.3117983,2.5734758800905846,66.712236,75.93526,214.052999,219.36794115,12.144128480206724,212.687476,251.381845
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.052GHz_gpu_1.206GHz_emc_2.75GHz,2.052GHz,1.206GHz,2.750GHz,2052000000,2052000000,2052000000,2052000000,2052000000,1,1206000000,1206000000,1206000000,1,2750000000,1,2052000000,2052000000,2052000000,2052000000,2052000000,1,1206000000,1206000000,1206000000,1,2750000000,1,tensorrt,image_only,image,1,1,8,8_words,-1,-1,orig,35,8,1x112,1x112,1x2,112,112,1,1,1.544788693,1,components,70.0,1.4,20,100.0,76.95298299999999,77.21560925,0.0,0.0,19.470738983050843,12.047526585956415,54.29430024213075,30.07700242188599,18.614129127098455,83.201686250611,413,20,0,1.5038501210942994,0.9307064563549228,4.16008431253055,7.47767,7.304398199999999,0.6016026993575245,5.62463,7.969002,50.940259,51.16461145000001,0.8858060109400067,50.137428,53.636277,18.5725735,18.663855,0.2754315214464386,18.309801,19.290501,76.9430665,77.20624725000002,1.4047229487049344,74.680015,80.876955
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.484GHz_gpu_1.575GHz_emc_3.2GHz,2.484GHz,1.575GHz,3.200GHz,2484000000,2484000000,2484000000,2484000000,2484000000,1,1575000000,1575000000,1575000000,1,3200000000,1,2484000000,2484000000,2484000000,2484000000,2484000000,1,1575000000,1575000000,1575000000,1,3200000000,1,tensorrt,image_only,image,1,1,64,64_words,-1,-1,orig,357,64,1x168,1x168,1x2,168,168,1,1,1.407276713,1,components,70.0,1.4,10,50.0,70.0724415,70.27864345,0.3706614500000017,0.39868655,23.489784267352185,13.256864987146532,60.5933676092545,33.048610311576205,18.65622853816056,84.73059165691997,389,20,0,1.6524305155788102,0.932811426908028,4.236529582845998,7.310522,7.214861549999999,0.6464165743064201,6.273729,8.376872,46.470061,46.51301075,0.269553105569547,46.102284,47.174585,16.081494,16.090723649999997,0.1633073708955827,15.851319,16.582945,69.832549,69.87321845,0.6863230625576761,68.814041,71.309434
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.484GHz_gpu_1.503GHz_emc_3.2GHz,2.484GHz,1.503GHz,3.200GHz,2484000000,2484000000,2484000000,2484000000,2484000000,1,1503000000,1503000000,1503000000,1,3200000000,1,2484000000,2484000000,2484000000,2484000000,2484000000,1,1503000000,1503000000,1503000000,1,3200000000,1,tensorrt,wrist_only,wrist_image,1,1,64,64_words,-1,-1,orig,357,64,1x168,1x168,1x2,168,168,1,1,1.44490314,1,components,70.0,1.4,12,60.0,70.901276,72.1760433,0.175754400000002,0.1983009,22.73270317948717,13.800664615384616,60.1938,32.85918290744182,19.95310154460016,86.57158808990795,390,20,0,1.642959145372091,0.997655077230008,4.328579404495398,7.6509245,7.52545355,0.9871546687603456,6.321526,9.435246,47.11449,47.91797164999999,1.6206695188363756,46.731967,52.62491,16.2630795,16.468901900000002,0.5323885067714081,15.954271,18.185643,70.895336,71.97058039999999,2.790424346013333,69.380079,79.257256
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.601GHz_gpu_1.107GHz_emc_4.266GHz,2.601GHz,1.107GHz,4.266GHz,2601000000,2601000000,2601000000,2601000000,2601000000,1,1107000000,1107000000,1107000000,1,4266000000,1,2601000000,2601000000,2601000000,2601000000,2601000000,1,1107000000,1107000000,1107000000,1,4266000000,1,tensorrt,wrist_only,wrist_image,1,1,128,128_words,-1,-1,orig,741,128,1x232,1x232,1x2,232,232,1,1,1.405089041,1,components,70.0,1.4,1,5.0,70.0635425,70.09764519999999,4.043019650000005,4.104248350000001,24.16565333333333,14.653607855297157,62.43014470284238,33.93283239883129,20.590140163826494,87.03134756121796,387,20,0,1.6966416199415644,1.029507008191325,4.351567378060897,6.322479,6.8842759,1.010669604249574,6.15661,10.031985,43.4741035,43.77780715,0.7625458712617406,42.950969,46.022506,15.2263665,15.2747984,0.1913047527492196,15.03282,15.798531,65.315808,65.987291,1.7366493345399052,64.449324,70.606213
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.160GHz_gpu_1.305GHz_emc_2.75GHz,2.160GHz,1.305GHz,2.750GHz,2160000000,2160000000,2160000000,2160000000,2160000000,1,1305000000,1305000000,1305000000,1,2750000000,1,2160000000,2160000000,2160000000,2160000000,2160000000,1,1305000000,1305000000,1305000000,1,2750000000,1,tensorrt,wrist_only,wrist_image,1,1,8,8_words,-1,-1,orig,35,8,1x112,1x112,1x2,112,112,1,1,1.485163987,1,components,70.0,1.4,20,100.0,74.160596,74.11523724999998,0.0,0.0,20.237215760598502,12.31131132169576,55.33789027431421,30.05647249780349,18.2840077812512,81.61652147671298,401,20,0,1.5028236248901747,0.91420038906256,4.080826073835649,7.135346999999999,7.1088234,0.2908749729547731,6.437415,7.752076,48.793319,48.86904865000001,0.3905476594376507,48.194432,49.659161,18.042677,18.0769051,0.1861703293513496,17.79661,18.455597,74.1530405,74.1079303,0.5289226394210306,73.045839,75.152106
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.376GHz_gpu_900MHz_emc_2.75GHz,2.376GHz,900MHz,2.750GHz,2376000000,2376000000,2376000000,2376000000,2376000000,1,900000000,900000000,900000000,1,2750000000,1,2376000000,2376000000,2376000000,2376000000,2376000000,1,900000000,900000000,900000000,1,2750000000,1,tensorrt,image_only,image,1,1,128,128_words,-1,-1,orig,741,128,1x232,1x232,1x2,232,232,1,1,1.584715224,1,components,70.0,1.4,20,100.0,78.847553,79.13384355000001,0.0,0.0,22.00681585253457,12.634120552995393,57.31693548387098,34.88078208485752,20.026896348483262,90.342195193553,434,20,0,1.744039104242876,1.0013448174241633,4.51710975967765,6.880279,6.702754349999999,0.93550937878662,5.197871,8.486418,52.372245500000005,52.55511855,0.783038076659972,51.748718,54.513831,19.7887595,19.80778835,0.2424886620145935,19.474797,20.41259,78.83979400000001,79.1255783,1.7658852746501137,76.812926,82.952962
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.052GHz_gpu_900MHz_emc_665.6MHz,2.052GHz,900MHz,666MHz,2052000000,2052000000,2052000000,2052000000,2052000000,1,900000000,900000000,900000000,1,665600000,1,2052000000,2052000000,2052000000,2052000000,2052000000,1,900000000,900000000,900000000,1,665600000,1,tensorrt,image_only,image,1,1,128,128_words,-1,-1,orig,741,128,1x232,1x232,1x2,232,232,1,1,4.281253459,1,components,70.0,1.4,20,100.0,213.355383,214.00763705000003,0.0,0.0,13.333097563540752,9.634543733567046,40.622364592462745,57.06374969185781,41.26181118036082,173.63743997003883,1141,20,0,2.8531874845928904,2.063090559018041,8.681871998501942,11.9936275,11.6974644,1.4974622928386676,9.251191,13.810565,133.993066,134.548711,2.849361868670423,129.934568,140.659142,67.006647,67.6012005,1.596202410826128,66.369623,73.119734,213.340559,213.99187195,4.445646364921229,207.863076,223.789579
/home/Thor/regenerated_artifacts_20260516/control_fixed_period_deadline_grid_tmux/locked_sweep/d1_p70ms/text_view_fullfactor/summary.csv,d1_p70ms,0,cpu_2.601GHz_gpu_1.305GHz_emc_4.266GHz,2.601GHz,1.305GHz,4.266GHz,2601000000,2601000000,2601000000,2601000000,2601000000,1,1305000000,1305000000,1305000000,1,4266000000,1,2601000000,2601000000,2601000000,2601000000,2601000000,1,1305000000,1305000000,1305000000,1,4266000000,1,tensorrt,both_views,"image,wrist_image",2,1,64,64_words,-1,-1,orig,357,64,1x256,1x256,2x2,256,256,2,2,1.412525429,1,components,70.0,1.4,11,55.00000000000001,70.1289295,70.4682786,0.3310934500000029,0.3717225,29.170368415584413,14.970497246753244,69.00314805194805,41.19554998157822,21.148539064237774,96.61015741464703,385,20,0,2.059777499078911,1.0574269532118887,4.830507870732352,10.7337295,10.73548815,0.5482620692627089,9.970032,11.823369,44.6986465,44.69110145,0.5453120113604205,43.89216,45.777657,14.6208545,14.61644685,0.2366873091551961,14.188621,15.326467,70.0318175,70.09050010000001,0.9777489373742062,68.358422,72.180858
